model,year,odometer,price,location,driveTrain,DAS,accident_history,paintJob,wheels,emi,zipCode,interior,state
Model 3,,37611.0,29300.0,"Rockville, MD",Model 3 Standard Range Plus Rear-Wheel Drive,Autopilot,No Reported Accidents/Damage,Midnight Silver Metallic Paint,18’’ Aero Wheels,$446 /mo,95403,All Black Partial Premium Interior,MD
Model 3,,30042.0,29300.0,"Available to view in Lawrence Township, NJ",Model 3 Standard Range Plus Rear-Wheel Drive,Autopilot,No Reported Accidents/Damage,Pearl White Paint,18’’ Aero Wheels,$446 /mo,95403,All Black Partial Premium Interior,NJ
Model 3,,24532.0,29400.0,"Owings Mills, MD",Model 3 Standard Range Plus Rear-Wheel Drive,Autopilot,No Reported Accidents/Damage,Pearl White Paint,18’’ Aero Wheels,$448 /mo,95403,All Black Partial Premium Interior,MD
Model 3,,48206.0,29400.0,"Rockville, MD",Model 3 Standard Range Plus Rear-Wheel Drive,Enhanced Autopilot,No Reported Accidents/Damage,Pearl White Paint,18’’ Aero Wheels,$448 /mo,95403,All Black Partial Premium Interior,MD
Model 3,,46901.0,29500.0,"Walnut, CA",Model 3 Standard Range Plus Rear-Wheel Drive,Enhanced Autopilot,No Reported Accidents/Damage,Pearl White Paint,18’’ Aero Wheels,$450 /mo,95403,All Black Partial Premium Interior,CA
Model 3,,30131.0,29600.0,"Temecula, CA",Model 3 Standard Range Plus Rear-Wheel Drive,Autopilot,No Reported Accidents/Damage,Pearl White Paint,18’’ Aero Wheels,$451 /mo,95403,All Black Partial Premium Interior,CA
Model 3,,26533.0,29800.0,"Rockville, MD",Model 3 Standard Range Plus Rear-Wheel Drive,Autopilot,No Reported Accidents/Damage,Midnight Silver Metallic Paint,18’’ Aero Wheels,$455 /mo,95403,All Black Partial Premium Interior,MD
Model 3,,36964.0,29800.0,"Available to view in Stockton, CA",Model 3 Standard Range Plus Rear-Wheel Drive,Autopilot,No Reported Accidents/Damage,Solid Black Paint,19’’ Sport Wheels,$455 /mo,95403,All Black Partial Premium Interior,CA
Model 3,,16382.0,29900.0,"Available to view in Fayetteville, GA",Model 3 Standard Range Plus Rear-Wheel Drive,Autopilot,No Reported Accidents/Damage,Deep Blue Metallic Paint,19’’ Sport Wheels,$457 /mo,95403,All Black Partial Premium Interior,GA
Model 3,,22994.0,30200.0,"FORT MYERS, FL",Model 3 Standard Range Plus Rear-Wheel Drive,Autopilot,No Reported Accidents/Damage,Pearl White Paint,18’’ Aero Wheels,$462 /mo,95403,Black and White Partial Premium Interior,FL
Model 3,,49711.0,30300.0,"Walnut, CA",Model 3 Standard Range Plus Rear-Wheel Drive,Enhanced Autopilot,No Reported Accidents/Damage,Pearl White Paint,18’’ Aero Wheels,$464 /mo,95403,All Black Partial Premium Interior,CA
Model 3,,49942.0,30300.0,"Walnut, CA",Model 3 Standard Range Plus Rear-Wheel Drive,Enhanced Autopilot,No Reported Accidents/Damage,Pearl White Paint,18’’ Aero Wheels,$464 /mo,95403,All Black Partial Premium Interior,CA
Model 3,,32158.0,30300.0,"Walnut, CA",Model 3 Standard Range Plus Rear-Wheel Drive,Autopilot,No Reported Accidents/Damage,Pearl White Paint,18’’ Aero Wheels,$464 /mo,95403,All Black Partial Premium Interior,CA
Model 3,,38468.0,30300.0,"LONG BEACH, CA",Model 3 Standard Range Plus Rear-Wheel Drive,Enhanced Autopilot,No Reported Accidents/Damage,Midnight Silver Metallic Paint,18’’ Aero Wheels,$464 /mo,95403,All Black Partial Premium Interior,CA
Model 3,,36116.0,30300.0,"Franklin, TN",Model 3 Standard Range Plus Rear-Wheel Drive,Autopilot,No Reported Accidents/Damage,Pearl White Paint,18’’ Aero Wheels,$464 /mo,95403,All Black Partial Premium Interior,TN
Model 3,,35496.0,30400.0,"Rockville, MD",Model 3 Standard Range Plus Rear-Wheel Drive,Autopilot,No Reported Accidents/Damage,Pearl White Paint,18’’ Aero Wheels,$466 /mo,95403,Black and White Partial Premium Interior,MD
Model 3,,15780.0,30500.0,"Available to view in Gilroy, CA",Model 3 Standard Range Plus Rear-Wheel Drive,Autopilot,Previously Repaired,Red Multi-Coat Paint,18’’ Aero Wheels,$468 /mo,95403,All Black Partial Premium Interior,CA
Model 3,,20444.0,30500.0,"FORT MYERS, FL",Model 3 Standard Range Plus Rear-Wheel Drive,Autopilot,Previously Repaired,Pearl White Paint,18’’ Aero Wheels,$468 /mo,95403,Black and White Partial Premium Interior,FL
Model 3,,29339.0,30600.0,"Walnut, CA",Model 3 Standard Range Plus Rear-Wheel Drive,Autopilot,No Reported Accidents/Damage,Solid Black Paint,18’’ Aero Wheels,$469 /mo,95403,All Black Partial Premium Interior,CA
Model 3,,31550.0,30700.0,"Walnut, CA",Model 3 Standard Range Plus Rear-Wheel Drive,Autopilot,No Reported Accidents/Damage,Midnight Silver Metallic Paint,19’’ Sport Wheels,$471 /mo,95403,All Black Partial Premium Interior,CA
Model 3,,34375.0,30800.0,"Available to view in Colma, CA",Model 3 Standard Range Plus Rear-Wheel Drive,Full Self-Driving Capability,Previously Repaired,Pearl White Paint,18’’ Aero Wheels,$473 /mo,95403,All Black Partial Premium Interior,CA
Model 3,,27699.0,30800.0,"Rockville, MD",Model 3 Standard Range Plus Rear-Wheel Drive,Autopilot,No Reported Accidents/Damage,Pearl White Paint,18’’ Aero Wheels,$473 /mo,95403,All Black Partial Premium Interior,MD
Model 3,,27678.0,30800.0,"LONG BEACH, CA",Model 3 Standard Range Plus Rear-Wheel Drive,Autopilot,No Reported Accidents/Damage,Pearl White Paint,18’’ Aero Wheels,$473 /mo,95403,All Black Partial Premium Interior,CA
Model 3,,33596.0,30800.0,"Tucson, AZ",Model 3 Standard Range Plus Rear-Wheel Drive,Enhanced Autopilot,No Reported Accidents/Damage,Midnight Silver Metallic Paint,18’’ Aero Wheels,$473 /mo,95403,All Black Partial Premium Interior,AZ
Model 3,,27784.0,30800.0,"Owings Mills, MD",Model 3 Standard Range Plus Rear-Wheel Drive,Autopilot,No Reported Accidents/Damage,Midnight Silver Metallic Paint,18’’ Aero Wheels,$473 /mo,95403,Black and White Partial Premium Interior,MD
Model 3,,26859.0,30900.0,"Available to view in Rogers, MN",Model 3 Standard Range Plus Rear-Wheel Drive,Enhanced Autopilot,No Reported Accidents/Damage,Pearl White Paint,18’’ Aero Wheels,$475 /mo,95403,Black and White Partial Premium Interior,MN
Model 3,,32345.0,31000.0,"Available to view in UPLAND, CA",Model 3 Standard Range Plus Rear-Wheel Drive,Autopilot,No Reported Accidents/Damage,Solid Black Paint,18’’ Aero Wheels,$477 /mo,95403,Black and White Partial Premium Interior,CA
Model 3,,27832.0,31000.0,"Savannah, GA",Model 3 Standard Range Plus Rear-Wheel Drive,Autopilot,No Reported Accidents/Damage,Pearl White Paint,18’’ Aero Wheels,$477 /mo,95403,All Black Partial Premium Interior,GA
Model 3,,30086.0,31100.0,"PARAMUS, NJ",Model 3 Standard Range Plus Rear-Wheel Drive,Autopilot,No Reported Accidents/Damage,Midnight Silver Metallic Paint,18’’ Aero Wheels,$478 /mo,95403,All Black Partial Premium Interior,NJ
Model 3,,30215.0,31100.0,"Available to view in Kennesaw, GA",Model 3 Standard Range Plus Rear-Wheel Drive,Autopilot,No Reported Accidents/Damage,Red Multi-Coat Paint,18’’ Aero Wheels,$478 /mo,95403,All Black Partial Premium Interior,GA
Model 3,,4829.0,31100.0,"Elk Grove Village, IL",Model 3 Standard Range Plus Rear-Wheel Drive,Autopilot,No Reported Accidents/Damage,Pearl White Paint,18’’ Aero Wheels,$478 /mo,95403,All Black Partial Premium Interior,IL
Model 3,,31582.0,31100.0,"LONG BEACH, CA",Model 3 Standard Range Plus Rear-Wheel Drive,Autopilot,No Reported Accidents/Damage,Pearl White Paint,18’’ Aero Wheels,$478 /mo,95403,All Black Partial Premium Interior,CA
Model 3,,21801.0,31200.0,"Walnut, CA",Model 3 Standard Range Plus Rear-Wheel Drive,Autopilot,No Reported Accidents/Damage,Deep Blue Metallic Paint,19’’ Sport Wheels,$480 /mo,95403,All Black Partial Premium Interior,CA
Model 3,,17484.0,31400.0,"PARAMUS, NJ",Model 3 Standard Range Plus Rear-Wheel Drive,Autopilot,No Reported Accidents/Damage,Solid Black Paint,18’’ Aero Wheels,$484 /mo,95403,All Black Partial Premium Interior,NJ
Model 3,,28419.0,31400.0,"Available to view in Lisle, IL",Model 3 Standard Range Plus Rear-Wheel Drive,Autopilot,No Reported Accidents/Damage,Deep Blue Metallic Paint,18’’ Aero Wheels,$484 /mo,95403,All Black Partial Premium Interior,IL
Model 3,,27290.0,31400.0,"Available to view in Bakersfield, CA",Model 3 Standard Range Plus Rear-Wheel Drive,Autopilot,No Reported Accidents/Damage,Pearl White Paint,18’’ Aero Wheels,$484 /mo,95403,All Black Partial Premium Interior,CA
Model 3,,15154.0,31500.0,"Walnut, CA",Model 3 Standard Range Plus Rear-Wheel Drive,Autopilot,No Reported Accidents/Damage,Solid Black Paint,18’’ Aero Wheels,$486 /mo,95403,All Black Partial Premium Interior,CA
Model 3,,27650.0,31500.0,,Model 3 Standard Range Plus Rear-Wheel Drive,Autopilot,No Reported Accidents/Damage,Pearl White Paint,18’’ Aero Wheels,$486 /mo,95403,All Black Partial Premium Interior,
Model 3,,29415.0,31500.0,,Model 3 Standard Range Plus Rear-Wheel Drive,Autopilot,No Reported Accidents/Damage,Midnight Silver Metallic Paint,18’’ Aero Wheels,$486 /mo,95403,All Black Partial Premium Interior,
Model 3,,10520.0,34600.0,"Walnut, CA",Model 3 Standard Range Plus Rear-Wheel Drive,Autopilot,Previously Repaired,Pearl White Paint,18’’ Aero Wheels,$541 /mo,91301,All Black Partial Premium Interior,CA
Model 3,,35255.0,36000.0,"Walnut, CA",Model 3 Standard Range Plus Rear-Wheel Drive,Full Self-Driving Capability,No Reported Accidents/Damage,Midnight Silver Metallic Paint,18’’ Aero Wheels,$567 /mo,91301,All Black Partial Premium Interior,CA
Model 3,,16950.0,36700.0,"LONG BEACH, CA",Model 3 Standard Range Plus Rear-Wheel Drive,Enhanced Autopilot,No Reported Accidents/Damage,Midnight Silver Metallic Paint,18’’ Aero Wheels,$579 /mo,91301,All Black Partial Premium Interior,CA
Model 3,,9610.0,36900.0,"Temecula, CA",Model 3 Standard Range Plus Rear-Wheel Drive,Enhanced Autopilot,No Reported Accidents/Damage,Solid Black Paint,18’’ Aero Wheels,$583 /mo,91301,All Black Partial Premium Interior,CA
Model 3,,8064.0,40900.0,"Available to view in UPLAND, CA",Model 3 Long Range All-Wheel Drive,Autopilot,No Reported Accidents/Damage,Pearl White Paint,18’’ Aero Wheels,$655 /mo,91301,All Black Premium Interior,CA
Model 3,,10520.0,34600.0,"Walnut, CA",Model 3 Standard Range Plus Rear-Wheel Drive,Autopilot,Previously Repaired,Pearl White Paint,18’’ Aero Wheels,$541 /mo,91801,All Black Partial Premium Interior,CA
Model 3,,35255.0,36000.0,"Walnut, CA",Model 3 Standard Range Plus Rear-Wheel Drive,Full Self-Driving Capability,No Reported Accidents/Damage,Midnight Silver Metallic Paint,18’’ Aero Wheels,$567 /mo,91801,All Black Partial Premium Interior,CA
Model 3,,16950.0,36700.0,"LONG BEACH, CA",Model 3 Standard Range Plus Rear-Wheel Drive,Enhanced Autopilot,No Reported Accidents/Damage,Midnight Silver Metallic Paint,18’’ Aero Wheels,$579 /mo,91801,All Black Partial Premium Interior,CA
Model 3,,9610.0,36900.0,"Temecula, CA",Model 3 Standard Range Plus Rear-Wheel Drive,Enhanced Autopilot,No Reported Accidents/Damage,Solid Black Paint,18’’ Aero Wheels,$583 /mo,91801,All Black Partial Premium Interior,CA
Model 3,,8064.0,40900.0,"Available to view in UPLAND, CA",Model 3 Long Range All-Wheel Drive,Autopilot,No Reported Accidents/Damage,Pearl White Paint,18’’ Aero Wheels,$655 /mo,91801,All Black Premium Interior,CA
Model 3,,10520.0,34600.0,"Walnut, CA",Model 3 Standard Range Plus Rear-Wheel Drive,Autopilot,Previously Repaired,Pearl White Paint,18’’ Aero Wheels,$541 /mo,93311,All Black Partial Premium Interior,CA
Model 3,,19435.0,35400.0,"Available to view in Stockton, CA",Model 3 Standard Range Plus Rear-Wheel Drive,Enhanced Autopilot,No Reported Accidents/Damage,Midnight Silver Metallic Paint,18’’ Aero Wheels,$556 /mo,93311,All Black Partial Premium Interior,CA
Model 3,,26035.0,35800.0,"Available to view in Stockton, CA",Standard Range Plus Rear-Wheel Drive,Full Self-Driving Capability,No Reported Accidents/Damage,Pearl White Paint,18’’ Aero Wheels,$563 /mo,93311,Black and White Partial Premium Interior,CA
Model 3,,35255.0,36000.0,"Walnut, CA",Model 3 Standard Range Plus Rear-Wheel Drive,Full Self-Driving Capability,No Reported Accidents/Damage,Midnight Silver Metallic Paint,18’’ Aero Wheels,$567 /mo,93311,All Black Partial Premium Interior,CA
Model 3,,16950.0,36700.0,"LONG BEACH, CA",Model 3 Standard Range Plus Rear-Wheel Drive,Enhanced Autopilot,No Reported Accidents/Damage,Midnight Silver Metallic Paint,18’’ Aero Wheels,$579 /mo,93311,All Black Partial Premium Interior,CA
Model 3,,9610.0,36900.0,"Temecula, CA",Model 3 Standard Range Plus Rear-Wheel Drive,Enhanced Autopilot,No Reported Accidents/Damage,Solid Black Paint,18’’ Aero Wheels,$583 /mo,93311,All Black Partial Premium Interior,CA
Model 3,,30542.0,40200.0,"Available to view in Gilroy, CA",Model 3 Long Range All-Wheel Drive,Enhanced Autopilot,No Reported Accidents/Damage,Pearl White Paint,18’’ Aero Wheels,$642 /mo,93311,All Black Premium Interior,CA
Model 3,,8064.0,40900.0,"Available to view in UPLAND, CA",Model 3 Long Range All-Wheel Drive,Autopilot,No Reported Accidents/Damage,Pearl White Paint,18’’ Aero Wheels,$655 /mo,93311,All Black Premium Interior,CA
Model 3,,15140.0,44300.0,"Available to view in Gilroy, CA",Model 3 Long Range All-Wheel Drive,Full Self-Driving Capability,No Reported Accidents/Damage,Midnight Silver Metallic Paint,18’’ Aero Wheels,$716 /mo,93311,All Black Premium Interior,CA
Model 3,,19435.0,35400.0,"Available to view in Stockton, CA",Model 3 Standard Range Plus Rear-Wheel Drive,Enhanced Autopilot,No Reported Accidents/Damage,Midnight Silver Metallic Paint,18’’ Aero Wheels,$556 /mo,95403,All Black Partial Premium Interior,CA
Model 3,,26035.0,35800.0,"Available to view in Stockton, CA",Standard Range Plus Rear-Wheel Drive,Full Self-Driving Capability,No Reported Accidents/Damage,Pearl White Paint,18’’ Aero Wheels,$563 /mo,95403,Black and White Partial Premium Interior,CA
Model 3,,15733.0,38000.0,"Colma, CA",Model 3 Standard Range Plus Rear-Wheel Drive,Enhanced Autopilot,No Reported Accidents/Damage,Deep Blue Metallic Paint,18’’ Aero Wheels,$603 /mo,95403,All Black Partial Premium Interior,CA
Model 3,,14680.0,38800.0,"Available to view in Colma, CA",Model 3 Long Range All-Wheel Drive,Autopilot,No Reported Accidents/Damage,Pearl White Paint,18’’ Aero Wheels,$617 /mo,95403,All Black Premium Interior,CA
Model 3,,30542.0,40200.0,"Available to view in Gilroy, CA",Model 3 Long Range All-Wheel Drive,Enhanced Autopilot,No Reported Accidents/Damage,Pearl White Paint,18’’ Aero Wheels,$642 /mo,95403,All Black Premium Interior,CA
Model 3,,15140.0,44300.0,"Available to view in Gilroy, CA",Model 3 Long Range All-Wheel Drive,Full Self-Driving Capability,No Reported Accidents/Damage,Midnight Silver Metallic Paint,18’’ Aero Wheels,$716 /mo,95403,All Black Premium Interior,CA
Model 3,,1036.0,38600.0,"Franklin, TN",Model 3 Rear-Wheel Drive,Enhanced Autopilot,No Reported Accidents/Damage,Red Multi-Coat Paint,19’’ Sport Wheels,$613 /mo,85209,All Black Partial Premium Interior,TN
Model 3,,9016.0,35400.0,"Rockville, MD",Model 3 Rear-Wheel Drive,Enhanced Autopilot,Previously Repaired,Midnight Silver Metallic Paint,19’’ Sport Wheels,$556 /mo,85209,Black and White Partial Premium Interior,MD
Model 3,,2013.0,36000.0,"PARAMUS, NJ",Model 3 Rear-Wheel Drive,Enhanced Autopilot,No Reported Accidents/Damage,Midnight Silver Metallic Paint,18’’ Aero Wheels,$567 /mo,85209,All Black Partial Premium Interior,NJ
Model 3,,3007.0,36900.0,"Lawrence Township, NJ",Model 3 Rear-Wheel Drive,Enhanced Autopilot,No Reported Accidents/Damage,Pearl White Paint,18’’ Aero Wheels,$583 /mo,85209,All Black Partial Premium Interior,NJ
Model 3,,28009.0,38200.0,"Available to view in Colma, CA",Model 3 Long Range Dual Motor All-Wheel Drive,Enhanced Autopilot,Previously Repaired,Pearl White Paint,18’’ Aero Wheels,$606 /mo,85209,All Black Premium Interior,CA
Model 3,,131.0,38800.0,"Rockville, MD",Model 3 Rear-Wheel Drive,Full Self-Driving Capability,No Reported Accidents/Damage,Midnight Silver Metallic Paint,18’’ Aero Wheels,$617 /mo,85209,All Black Partial Premium Interior,MD
Model 3,,28308.0,40400.0,"Loveland, CO",Model 3 Long Range Dual Motor All-Wheel Drive,Enhanced Autopilot,No Reported Accidents/Damage,Pearl White Paint,18’’ Aero Wheels,$646 /mo,85209,All Black Premium Interior,CO
Model 3,,8952.0,41900.0,"Available to view in Rogers, MN",Model 3 Long Range Dual Motor All-Wheel Drive,Autopilot,No Reported Accidents/Damage,Deep Blue Metallic Paint,19’’ Sport Wheels,$673 /mo,85209,All Black Premium Interior,MN
Model 3,,32735.0,41900.0,"DENVER, CO",Model 3 Long Range Dual Motor All-Wheel Drive,Enhanced Autopilot,No Reported Accidents/Damage,Pearl White Paint,18’’ Aero Wheels,$673 /mo,85209,All Black Premium Interior,CO
Model 3,,4208.0,42000.0,"Jacksonville, FL",Model 3 Long Range Dual Motor All-Wheel Drive,Autopilot,No Reported Accidents/Damage,Midnight Silver Metallic Paint,18’’ Aero Wheels,$674 /mo,85209,All Black Premium Interior,FL
Model 3,,14123.0,42200.0,"Available to view in Colma, CA",Model 3 Long Range Dual Motor All-Wheel Drive,Autopilot,No Reported Accidents/Damage,Pearl White Paint,18’’ Aero Wheels,$678 /mo,85209,All Black Premium Interior,CA
Model 3,,16806.0,43600.0,"Available to view in Stockton, CA",Model 3 Long Range Dual Motor All-Wheel Drive,Enhanced Autopilot,No Reported Accidents/Damage,Deep Blue Metallic Paint,18’’ Aero Wheels,$703 /mo,85209,All Black Premium Interior,CA
Model 3,,7949.0,43900.0,"Elk Grove Village, IL",Model 3 Long Range Dual Motor All-Wheel Drive,Autopilot,No Reported Accidents/Damage,Solid Black Paint,18’’ Aero Wheels,$709 /mo,85209,All Black Premium Interior,IL
Model 3,,23193.0,45200.0,"Available to view in Lisle, IL",Model 3 Long Range Dual Motor All-Wheel Drive,Full Self-Driving Capability,No Reported Accidents/Damage,Pearl White Paint,18’’ Aero Wheels,$732 /mo,85209,All Black Premium Interior,IL
Model 3,,15960.0,46700.0,"RENTON, WA",Model 3 Performance Dual Motor All-Wheel Drive,Enhanced Autopilot,No Reported Accidents/Damage,Midnight Silver Metallic Paint,20’’ Überturbine Wheels,$759 /mo,85209,All Black Premium Interior,WA
Model 3,,9016.0,35400.0,"Rockville, MD",Model 3 Rear-Wheel Drive,Enhanced Autopilot,Previously Repaired,Midnight Silver Metallic Paint,19’’ Sport Wheels,$556 /mo,85251,Black and White Partial Premium Interior,MD
Model 3,,2013.0,36000.0,"PARAMUS, NJ",Model 3 Rear-Wheel Drive,Enhanced Autopilot,No Reported Accidents/Damage,Midnight Silver Metallic Paint,18’’ Aero Wheels,$567 /mo,85251,All Black Partial Premium Interior,NJ
Model 3,,3007.0,36900.0,"Lawrence Township, NJ",Model 3 Rear-Wheel Drive,Enhanced Autopilot,No Reported Accidents/Damage,Pearl White Paint,18’’ Aero Wheels,$583 /mo,85251,All Black Partial Premium Interior,NJ
Model 3,,28009.0,38200.0,"Available to view in Colma, CA",Model 3 Long Range Dual Motor All-Wheel Drive,Enhanced Autopilot,Previously Repaired,Pearl White Paint,18’’ Aero Wheels,$606 /mo,85251,All Black Premium Interior,CA
Model 3,,1036.0,38600.0,"Franklin, TN",Model 3 Rear-Wheel Drive,Enhanced Autopilot,No Reported Accidents/Damage,Red Multi-Coat Paint,19’’ Sport Wheels,$613 /mo,85251,All Black Partial Premium Interior,TN
